Transaction_ID,Date,Amount (INR),Transaction_Type,Account_Type,GST_Number,Compliance_Status,Fraud_Flag,Risk_Score,Business_Category,City,State,Country,Notes
TXN17443,10-12-2024,135111.08,Cash Deposit,Corporate,2461591157Z8,GST Compliant,No,36,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN17444,03-12-2024,78758.45,NEFT,Business,2474457818Z7,GST Compliant,No,26,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN17445,08-07-2024,27527.85,Cheque Payment,Corporate,2473742238Z7,GST Compliant,No,8,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN17446,02-07-2024,99902.36,Cheque Payment,Business,2417971475Z3,GST Compliant,No,7,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN17447,07-03-2024,178087.45,Cheque Payment,Business,2440714209Z7,GST Compliant,No,31,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN17448,17-01-2024,93749.88,RTGS,Business,2480337818Z2,GST Compliant,No,27,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN17449,11-11-2024,39144.25,Cheque Payment,Business,2483671109Z4,GST Compliant,No,6,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN17450,22-10-2024,18619.73,Cash Deposit,Business,2412203912Z3,GST Compliant,No,18,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN17451,27-07-2024,188785.89,RTGS,Business,2468182598Z2,Non-GST Compliant,Yes,78,Textile,Ahmedabad,Gujarat,India,High-risk transaction flagged
TXN17452,10-12-2024,148604.45,Cash Deposit,Business,2472513773Z5,Non-GST Compliant,No,28,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN17453,10-02-2024,62600.26,Cash Deposit,Corporate,2461244591Z6,GST Compliant,No,32,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN17454,24-04-2024,59077.53,RTGS,Corporate,2458678451Z2,GST Compliant,No,11,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN17455,09-04-2024,179044.75,RTGS,Corporate,2419465343Z1,GST Compliant,No,35,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN17456,10-12-2024,35521.87,NEFT,Corporate,2451389044Z2,GST Compliant,No,24,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN17457,14-12-2024,107012.11,IMPS,Business,2424514377Z5,GST Compliant,No,5,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN17458,18-05-2024,142703.72,Cheque Payment,Corporate,2427538957Z4,GST Compliant,No,36,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN17459,11-11-2024,79284.11,Cheque Payment,Corporate,2424008997Z8,GST Compliant,No,25,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN17460,19-11-2024,7990.07,Cheque Payment,Business,2486726900Z4,GST Compliant,No,35,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN17461,29-11-2024,45559.49,IMPS,Business,2419544290Z6,GST Compliant,No,24,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN17462,28-10-2024,180362.61,UPI,Corporate,2477765000Z4,GST Compliant,No,38,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN17463,20-10-2024,104628.56,UPI,Corporate,2489971700Z7,GST Compliant,No,36,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN17464,17-01-2024,163090.09,Cash Deposit,Business,2473423430Z4,GST Compliant,No,24,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN17465,17-11-2024,111141.55,NEFT,Business,2463214370Z1,GST Compliant,No,19,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN17466,18-10-2024,188720.98,IMPS,Corporate,2492609342Z5,Non-GST Compliant,No,32,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN17467,14-03-2024,181827.72,NEFT,Business,2419846637Z4,GST Compliant,No,32,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN17468,19-09-2024,96582.78,UPI,Corporate,2431372792Z7,GST Compliant,No,5,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN17469,16-01-2024,63661.62,Cheque Payment,Business,2411528774Z4,GST Compliant,No,24,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN17470,14-01-2024,120337.74,Cheque Payment,Corporate,2480061901Z1,GST Compliant,No,9,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN17471,01-12-2024,134980.79,Cheque Payment,Business,2490775292Z2,GST Compliant,No,12,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN17472,07-10-2024,99676.03,RTGS,Business,2426277009Z4,GST Compliant,No,33,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN17473,26-12-2024,164458.42,Cheque Payment,Corporate,2430331608Z3,GST Compliant,No,23,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN17474,04-01-2024,36673.87,UPI,Business,2466511180Z8,GST Compliant,No,23,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN17475,06-05-2024,66889.02,NEFT,Business,2464129226Z2,GST Compliant,No,32,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN17476,07-11-2024,137278.41,IMPS,Business,2430765071Z3,GST Compliant,No,16,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN17477,06-01-2024,49344.31,NEFT,Corporate,2489985412Z1,GST Compliant,No,35,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN17478,08-05-2024,87974.55,Cheque Payment,Corporate,2474298265Z1,GST Compliant,No,9,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN17479,19-08-2024,192747.07,Cash Deposit,Corporate,2494257504Z3,GST Compliant,No,30,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN17480,08-11-2024,125178.94,Cheque Payment,Corporate,2487402390Z3,GST Compliant,No,37,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN17481,13-07-2024,189811.96,Cash Deposit,Corporate,2432787797Z2,GST Compliant,No,20,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN17482,05-03-2024,144491.06,NEFT,Corporate,2474863325Z5,GST Compliant,No,30,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN17483,16-11-2024,144936.11,IMPS,Business,2464418251Z4,GST Compliant,No,21,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN17484,12-04-2024,118375.52,Cash Deposit,Corporate,2437154001Z3,GST Compliant,No,24,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN17485,03-10-2024,28450.3,RTGS,Business,2496844058Z8,GST Compliant,No,28,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN17486,06-06-2024,103947.66,RTGS,Corporate,2416206906Z6,GST Compliant,No,18,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN17487,11-08-2024,50540.71,IMPS,Business,2492534299Z5,GST Compliant,No,33,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN17488,15-10-2024,199734.52,NEFT,Business,2421171877Z1,GST Compliant,No,28,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN17489,04-10-2024,53399.72,NEFT,Corporate,2426036901Z2,GST Compliant,No,12,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN17490,30-06-2024,46144.86,Cash Deposit,Business,2486874786Z2,GST Compliant,No,10,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN17491,04-01-2024,124780.39,Cheque Payment,Corporate,2418146496Z1,GST Compliant,No,26,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN17492,02-08-2024,102194.65,IMPS,Corporate,2449759948Z7,GST Compliant,No,12,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN17493,04-08-2024,4280.37,Cash Deposit,Business,2425403004Z4,GST Compliant,No,7,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN17494,27-07-2024,25915.34,RTGS,Corporate,2465342684Z4,GST Compliant,No,15,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN17495,14-03-2024,162210.48,UPI,Corporate,2451499631Z6,GST Compliant,No,13,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN17496,14-08-2024,96743.55,NEFT,Corporate,2480801033Z1,GST Compliant,No,21,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN17497,02-04-2024,29211.58,UPI,Corporate,2466637495Z3,GST Compliant,No,24,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN17498,05-03-2024,93053.86,UPI,Business,2484055086Z5,GST Compliant,No,20,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN17499,16-11-2024,50637.29,Cash Deposit,Corporate,2426962137Z2,GST Compliant,No,17,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN17500,10-01-2024,44726.06,Cash Deposit,Corporate,2481113051Z3,GST Compliant,No,9,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN17501,29-10-2024,191545.48,RTGS,Corporate,2441952049Z8,GST Compliant,No,9,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN17502,17-11-2024,72411.29,IMPS,Business,2452463124Z2,GST Compliant,No,10,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN17503,31-10-2024,9295.76,RTGS,Business,2479123641Z2,GST Compliant,No,7,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN17504,04-10-2024,194065.63,Cash Deposit,Corporate,2481338613Z7,GST Compliant,No,22,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN17505,26-03-2024,158969.97,UPI,Corporate,2459218788Z5,Non-GST Compliant,Yes,81,Textile,Ahmedabad,Gujarat,India,High-risk transaction flagged
TXN17506,26-01-2024,50890.12,NEFT,Business,2460304508Z8,GST Compliant,No,16,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN17507,05-08-2024,81784.28,Cheque Payment,Corporate,2490526243Z1,GST Compliant,No,36,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN17508,04-04-2024,172459.29,NEFT,Corporate,2411794601Z1,GST Compliant,No,20,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN17509,31-08-2024,71489.13,RTGS,Corporate,2458778073Z1,Non-GST Compliant,Yes,60,Retail,Ahmedabad,Gujarat,India,High-risk transaction flagged
TXN17510,16-04-2024,113485.13,Cheque Payment,Corporate,2413435559Z6,GST Compliant,No,8,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN17511,04-09-2024,106976.03,Cheque Payment,Corporate,2493097655Z3,GST Compliant,No,13,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN17512,14-01-2024,80264.9,RTGS,Business,2462384864Z2,GST Compliant,No,7,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN17513,09-06-2024,127903.99,IMPS,Business,2453172742Z3,GST Compliant,No,7,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN17514,11-03-2024,94663.41,Cash Deposit,Business,2464369232Z8,GST Compliant,No,27,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN17515,31-05-2024,4255.89,IMPS,Corporate,2475557093Z3,GST Compliant,No,34,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN17516,15-03-2024,162878.48,RTGS,Business,2486155718Z3,GST Compliant,No,11,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN17517,02-08-2024,22640.02,Cheque Payment,Business,2483965955Z5,GST Compliant,No,33,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN17518,20-02-2024,92823.35,IMPS,Corporate,2481401118Z4,GST Compliant,No,11,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN17519,22-05-2024,115984.36,IMPS,Business,2490792162Z7,GST Compliant,No,5,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN17520,05-02-2024,141104.16,Cash Deposit,Business,2446662758Z1,GST Compliant,No,24,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN17521,15-06-2024,82165.2,IMPS,Business,2496473931Z3,GST Compliant,No,6,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN17522,23-08-2024,147112.34,RTGS,Business,2417438072Z7,GST Compliant,No,16,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN17523,16-09-2024,26278.7,Cheque Payment,Business,2428987084Z3,Non-GST Compliant,No,17,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN17524,10-07-2024,130692.58,UPI,Corporate,2463271413Z8,Non-GST Compliant,Yes,85,Retail,Ahmedabad,Gujarat,India,High-risk transaction flagged
TXN17525,20-07-2024,165269.52,NEFT,Business,2429007467Z2,GST Compliant,No,38,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN17526,18-09-2024,177889.9,IMPS,Business,2427566163Z7,GST Compliant,No,15,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN17527,03-07-2024,115917.5,UPI,Corporate,2417995760Z4,GST Compliant,No,34,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN17528,06-06-2024,62585.91,IMPS,Business,2461847224Z5,GST Compliant,No,39,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN17529,02-09-2024,32679.67,NEFT,Corporate,2433203315Z6,GST Compliant,No,22,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN17530,19-04-2024,69118.29,Cheque Payment,Corporate,2480026284Z7,Non-GST Compliant,No,37,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN17531,08-04-2024,107999.47,IMPS,Business,2452734942Z3,GST Compliant,No,15,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN17532,28-08-2024,39274.08,IMPS,Corporate,2482733814Z3,GST Compliant,No,15,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN17533,20-07-2024,190503.46,Cheque Payment,Corporate,2440769103Z3,GST Compliant,No,14,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN17534,01-05-2024,179428.11,Cheque Payment,Business,2428741198Z7,GST Compliant,No,7,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN17535,26-04-2024,6601.11,NEFT,Corporate,2454155241Z6,GST Compliant,No,14,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN17536,05-04-2024,112396.74,Cheque Payment,Corporate,2423991949Z6,GST Compliant,No,24,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN17537,21-08-2024,157863.86,Cheque Payment,Business,2441589962Z2,Non-GST Compliant,No,39,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN17538,07-03-2024,49085.94,NEFT,Corporate,2490751768Z5,GST Compliant,No,39,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN17539,05-08-2024,104784.01,IMPS,Business,2413392359Z8,GST Compliant,No,17,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN17540,15-01-2024,81204.32,Cheque Payment,Business,2437052485Z2,GST Compliant,No,8,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN17541,29-09-2024,39317.29,Cheque Payment,Corporate,2484591505Z5,GST Compliant,No,26,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN17542,06-08-2024,122951.33,RTGS,Corporate,2445114538Z3,GST Compliant,No,28,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN17543,30-09-2024,198738.5,Cash Deposit,Business,2458979995Z7,GST Compliant,No,17,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN17544,26-05-2024,73063.8,RTGS,Corporate,2414514796Z3,GST Compliant,No,34,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN17545,27-11-2024,110480.28,Cheque Payment,Business,2453865934Z3,GST Compliant,No,23,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN17546,09-12-2024,65577.66,NEFT,Business,2442866134Z3,GST Compliant,No,29,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN17547,31-05-2024,175390.95,IMPS,Corporate,2494633994Z3,Non-GST Compliant,Yes,93,Retail,Ahmedabad,Gujarat,India,High-risk transaction flagged
TXN17548,12-12-2024,172921.89,Cheque Payment,Business,2492144549Z2,GST Compliant,No,7,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN17549,30-10-2024,35762.89,Cash Deposit,Business,2496378830Z2,GST Compliant,No,11,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN17550,15-01-2024,179990.78,RTGS,Business,2456347383Z3,GST Compliant,No,28,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN17551,19-12-2024,30310.23,Cash Deposit,Corporate,2431128407Z3,GST Compliant,No,38,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN17552,24-03-2024,19097.04,RTGS,Corporate,2462472942Z4,GST Compliant,No,19,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN17553,10-07-2024,130590.39,NEFT,Corporate,2418183397Z1,GST Compliant,No,37,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN17554,10-02-2024,77186.96,IMPS,Corporate,2493994443Z3,GST Compliant,No,32,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN17555,17-12-2024,106152.81,IMPS,Corporate,2447058135Z8,GST Compliant,No,27,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN17556,19-11-2024,130517.63,IMPS,Business,2480095332Z3,GST Compliant,No,28,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN17557,17-09-2024,10576.92,IMPS,Business,2411644263Z7,GST Compliant,No,6,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN17558,04-11-2024,58597.7,Cash Deposit,Business,2499177640Z5,GST Compliant,No,34,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN17559,15-05-2024,92186.65,Cheque Payment,Corporate,2467032774Z2,Non-GST Compliant,Yes,84,Pharmaceuticals,Ahmedabad,Gujarat,India,High-risk transaction flagged
TXN17560,04-10-2024,53324.82,Cheque Payment,Corporate,2420884614Z3,GST Compliant,No,9,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN17561,15-04-2024,9803.79,IMPS,Business,2448759778Z4,GST Compliant,No,24,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN17562,07-01-2024,17344.45,RTGS,Business,2482891994Z5,GST Compliant,No,18,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN17563,28-10-2024,160351.56,NEFT,Business,2481915667Z5,Non-GST Compliant,Yes,66,Textile,Ahmedabad,Gujarat,India,High-risk transaction flagged
TXN17564,30-01-2024,182278.24,UPI,Corporate,2446184128Z2,GST Compliant,No,27,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN17565,05-05-2024,30455.14,Cash Deposit,Corporate,2489021509Z8,Non-GST Compliant,Yes,65,Textile,Ahmedabad,Gujarat,India,High-risk transaction flagged
TXN17566,22-12-2024,49859.9,UPI,Business,2454128901Z6,Non-GST Compliant,Yes,75,Manufacturing,Ahmedabad,Gujarat,India,High-risk transaction flagged
TXN17567,19-03-2024,130453.36,Cash Deposit,Business,2440044590Z2,GST Compliant,No,10,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN17568,07-03-2024,190854.81,UPI,Corporate,2428625732Z8,GST Compliant,No,32,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN17569,23-01-2024,59924.95,Cheque Payment,Corporate,2496684784Z3,GST Compliant,No,20,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN17570,07-07-2024,171044.17,Cash Deposit,Business,2410696523Z7,Non-GST Compliant,No,13,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN17571,14-03-2024,101209.87,RTGS,Business,2452022464Z6,GST Compliant,No,32,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN17572,05-01-2024,191312.16,RTGS,Corporate,2416991929Z7,GST Compliant,No,35,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN17573,22-03-2024,27260.37,NEFT,Corporate,2491399152Z5,Non-GST Compliant,No,38,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN17574,25-01-2024,194734.74,UPI,Business,2446084666Z6,GST Compliant,No,7,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN17575,20-09-2024,88201.32,IMPS,Business,2420876760Z7,GST Compliant,No,21,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN17576,02-01-2024,190588.15,Cheque Payment,Corporate,2414361246Z8,GST Compliant,No,7,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN17577,04-10-2024,91743.46,Cheque Payment,Business,2440952812Z2,GST Compliant,No,34,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN17578,23-11-2024,106021.13,IMPS,Corporate,2444678358Z4,GST Compliant,No,30,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN17579,08-12-2024,160956.95,RTGS,Business,2475253479Z2,GST Compliant,No,15,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN17580,11-08-2024,144528.47,RTGS,Corporate,2491226242Z6,GST Compliant,No,30,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN17581,12-03-2024,123924.47,Cash Deposit,Business,2452931913Z6,GST Compliant,No,32,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN17582,08-03-2024,83401.83,RTGS,Corporate,2417585281Z3,GST Compliant,No,21,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN17583,15-11-2024,158489.75,NEFT,Corporate,2434414562Z5,GST Compliant,No,12,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN17584,03-04-2024,189646.18,Cheque Payment,Business,2478091241Z8,GST Compliant,No,20,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN17585,19-01-2024,1972.08,IMPS,Business,2440854193Z8,GST Compliant,No,13,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN17586,07-05-2024,117573.14,UPI,Business,2419975292Z8,GST Compliant,No,24,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN17587,08-12-2024,173197.53,IMPS,Corporate,2431476884Z3,Non-GST Compliant,Yes,60,Textile,Ahmedabad,Gujarat,India,High-risk transaction flagged
TXN17588,22-03-2024,130625.98,NEFT,Business,2444281262Z7,GST Compliant,No,25,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN17589,10-09-2024,160167.84,RTGS,Corporate,2446639571Z6,Non-GST Compliant,Yes,61,Retail,Ahmedabad,Gujarat,India,High-risk transaction flagged
TXN17590,08-08-2024,179013.27,Cash Deposit,Business,2473407779Z4,GST Compliant,No,16,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN17591,08-12-2024,150192.69,IMPS,Corporate,2455575196Z5,GST Compliant,No,21,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN17592,06-04-2024,143406.31,Cash Deposit,Corporate,2476653065Z3,GST Compliant,No,5,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN17593,21-02-2024,192949.53,UPI,Corporate,2497332300Z4,GST Compliant,No,33,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN17594,23-06-2024,172738.29,IMPS,Corporate,2445241144Z4,GST Compliant,No,18,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN17595,03-12-2024,163077.42,IMPS,Corporate,2477547329Z4,GST Compliant,No,26,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN17596,30-06-2024,17289.81,IMPS,Business,2433309716Z8,GST Compliant,No,35,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN17597,18-12-2024,47813.59,IMPS,Business,2449741542Z4,GST Compliant,No,17,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN17598,24-04-2024,111355.64,IMPS,Corporate,2454403196Z4,Non-GST Compliant,Yes,64,Manufacturing,Ahmedabad,Gujarat,India,High-risk transaction flagged
TXN17599,13-12-2024,141914.93,UPI,Corporate,2488413019Z6,Non-GST Compliant,No,32,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN17600,01-01-2024,60649.95,NEFT,Business,2462584114Z6,GST Compliant,No,39,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN17601,03-03-2024,18674.69,RTGS,Business,2435333087Z8,GST Compliant,No,10,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN17602,04-09-2024,62226.73,RTGS,Business,2460704615Z4,GST Compliant,No,10,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN17603,18-08-2024,154208.13,NEFT,Corporate,2419811329Z2,GST Compliant,No,15,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN17604,13-08-2024,175481.43,RTGS,Corporate,2426219664Z2,GST Compliant,No,37,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN17605,19-01-2024,182581.6,UPI,Corporate,2481948476Z8,GST Compliant,No,36,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN17606,31-01-2024,75779.55,NEFT,Corporate,2495505437Z7,Non-GST Compliant,No,7,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN17607,28-11-2024,74513.99,RTGS,Corporate,2423658866Z1,GST Compliant,No,26,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN17608,30-04-2024,81347.43,UPI,Business,2446001211Z1,GST Compliant,No,24,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN17609,24-01-2024,75168.14,NEFT,Business,2437615311Z4,GST Compliant,No,31,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN17610,20-11-2024,133242.66,UPI,Business,2449655764Z1,Non-GST Compliant,No,35,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN17611,29-07-2024,71671.07,Cheque Payment,Business,2499305768Z1,Non-GST Compliant,Yes,80,Manufacturing,Ahmedabad,Gujarat,India,High-risk transaction flagged
TXN17612,09-06-2024,4078.58,Cash Deposit,Business,2451205419Z3,GST Compliant,No,5,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN17613,11-09-2024,87810.53,NEFT,Business,2436998523Z3,Non-GST Compliant,Yes,91,Pharmaceuticals,Ahmedabad,Gujarat,India,High-risk transaction flagged
TXN17614,28-02-2024,44838.17,IMPS,Corporate,2414081397Z7,GST Compliant,No,25,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN17615,23-04-2024,5771.14,RTGS,Business,2454028502Z3,GST Compliant,No,24,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN17616,08-06-2024,94173.88,NEFT,Business,2494032883Z4,GST Compliant,No,27,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN17617,07-08-2024,41198.85,Cash Deposit,Corporate,2413318867Z5,GST Compliant,No,39,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN17618,22-12-2024,90553.84,Cheque Payment,Corporate,2423481741Z2,Non-GST Compliant,Yes,99,Textile,Ahmedabad,Gujarat,India,High-risk transaction flagged
TXN17619,17-06-2024,55557.22,Cash Deposit,Business,2430229455Z8,GST Compliant,No,20,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN17620,12-01-2024,120745.74,IMPS,Corporate,2411141458Z5,GST Compliant,No,8,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN17621,29-08-2024,198175.57,Cash Deposit,Business,2442375641Z3,GST Compliant,No,20,Retail,Ahmedabad,Gujarat,India,No suspicious activity
